,block_num,fb_min,nfb_max,exist_high_priority,high_priority_account
46,13398337.0,70580296301.0,133152858308.0,1.0,['0x88facaca82b9e3d7db61c191185357da1be3d4b1a8ed3c28e0085b3ecfc3eb1d']
47,13398338.0,400.0,154396582571.0,1.0,"['0x9bfcef5602ae7935f8595e2f507db482c42cd7b36cbf996165d39025c2bf67c8', '0xf4af545f7eb88ef85d5afa9704a0253f576af062c3f12b042f2182e605aa69d9', '0x843a48119158a0e27da2fea7d518a014abaa039edfb7654ff74c4fe0049e4d56', '0xb24187f0a6c9194e28d1c4ca296c26375705be748c5579c06f31e7290d634463', '0xd25fd092bf39b02b6588b048b0ea66ce5ead8e849511a51997f2142aa764c7fc', '0x04c7434c6cd18687928d18991e39a96e8c4b372e774b412fe1cc3f4c6209f352']"
48,13398339.0,75883927827.0,151878139677.0,1.0,['0x28e50b0d9cf4e9bc5733336305d6f5f75fca8f8e640fa23efb34c816800675e3']
49,13398340.0,11807782504.0,277864222136.0,1.0,['0xb6bba8e350beec9658d1842b796b041457cb95d5254d07581f38ea7ef81a10b2']
50,13398342.0,44910163971.0,301033903516.0,1.0,"['0x74a381e598cec399f10530ba38a5473c46c8884df78cb71f4bc3cda0d048f6cc', '0xa947c78a46726026566cf9d08cd69604f88068ef15a4d53d3d9a9a768f08d339', '0x03f9dc86bf0614e383ad62696937a0ce9f086b0ecb35bb49a1507ca0f75f1a4b']"
51,13398343.0,1500000000.0,242633095588.0,1.0,"['0xc3a10b2e131ce8111e3b3010e17c1711f2a50dc8efaaecef07e56fbc7a846996', '0x8a11ba58bf725954ab27ea38c3dfe98f190f18160aef6adefbb789f608a8120c', '0x772e54c5861a1588dbc0fd574f037523e96148c1a0e55fc8373ba48aae181829']"
52,13398345.0,70225468643.0,100000000000.0,1.0,['0x9881fcf40d1100057d5bc2816241eee8e85e97c685308e00793a4c3f0c14c4e6']
53,13398347.0,18744184173.0,197747225978.0,1.0,"['0xc762454aec64d91b510106d332f23346d7d8afdfaf95324999872c6c023fc422', '0x3704de8d222403d39869f64608caec209c34365f907bfa4dc4e3aa5a4ebf562e', '0xeced2c5a0ff2b32b02bcaf36f2b2a5d28e4b51f972e4c53666a89ef1164af97e', '0xa592c3fad98492547989774785a48839fc3450bc5ea7ea570decf4fc1b464603']"
54,13398348.0,312508671018.3503,279761534379.0,0.0,
55,13398350.0,60948543452.0,165590769202.0,1.0,"['0xeba3d24a686f0900befd33d540a6cc1af7d3e54b7a75e81122af9172a251aa24', '0x446252e86194ca71108f74105ba8bd5c935132196bb86ec86a4154952dc9fde9', '0xd4ec51bd4660943995bc5004466dd15ff12125e4aa398292d6a4d3a6db13099d']"
56,13398354.0,60685399402.0,76547345892.0,1.0,"['0x42e6e59c7892c6e86fc2d01a7d9d9e378226bca75261524e3ddfd463eeaf5a1b', '0x1b4e0c8059b74075783813429aab15b23b770334b2d7cbfd6bbdc5981eb670e1']"
57,13398357.0,9980417814.0,167134453001.0,1.0,"['0xd033e6c78c20ed3460527bcc892fc084744214ddcc2378472c7c9f564a5b952a', '0x8c7294e0596145c557bffcb69311893f5b2aece7b7c5a160cc77d51352295373', '0x9548db893f522535dca836f532dfcb9e317235af3928b8faa0ac64b81e8cd566']"
58,13398358.0,1212616316.3638484,159836689134.0,1.0,"['0x2094ffa22ae61a3fb231840abdce145be8f156b7d4b61e2cf8c990535e980071', '0xe0cbd90e960fce7633478ed14da6f32222bd5392035f3d7d3ba21d646e078e42', '0x03da9b47764991d35a6620ba6279f42150f05c56c554db0fce1cfb8803d2f3d0', '0xc513662483b1596c503cbbb80dedd1585f639ff4597f9baba1632dceebb7d28b']"
59,13398359.0,1500000000.0,176452850185.0,1.0,"['0xe15346e72557fde5a67b0a1651def1814a902c0c039fe080a3367be248a12152', '0x93de7db6d53e876b3cfdf1494f26313d666897d5ec1e8e48090653ff0667c0c8', '0x01dc91efa3cf5c0418c7559975d6b50e4f39d4ab37b15fbc161e247311eb5abd']"
60,13398366.0,97895672790.2148,132752137682.0,1.0,"['0x135a017ce8366ba5e9c8025f043275ece09d45b452272f6b6c213113866a7b3a', '0xcc7418b6030a1bdb8fd3fd64888fa74f4d3bf487b3de7b576c8d71917f322f2a']"
61,13398367.0,19458234286.0,250000000000.0,1.0,"['0xef98a89df09dc522d7509d245186af77d7b6dbd0f8cd84cab6e06d51d5128351', '0x48a9d852dc254594e5fc2c61321074b269453addb03b595fbec97064a9d43151', '0xa5bf6e3e40e1bc82a24091bb2c98f7aa7e5b128e624096b2cfaf35b9d170160d', '0x7b43e9de9bccdd0418163b311c4b3fef53c03d2c96d69855569fc9a2cd258fb0']"
62,13398368.0,23422807616.0,511000000000.0,1.0,"['0x62d6b5170ed0a01a5a6be3090862ff3d995ec9d2a827f989c7ca2ae82a97d09c', '0x6b41111884f2390e5fe7419208b8dee69c7f249d94ffd059865ea212678c1277', '0x55a64e1b721338aacf9228307fdd14827d1b8a1bba367f4ddd69c55fb14926ca', '0xa7e25f21981f15a194ab2a3c96758706c954ced29c16be58fef900ab4bbe33d3', '0x3e168a1c76f61b1ccc177446e92146002f59ed3f0a3855ea6efb4f9f697633b8']"
63,13398371.0,22192963859.26644,61885416520.0,1.0,"['0x5175ada37d93d72fb9957ca4f487e240706c8c8a2f68e49db16754d68daff8cd', '0x2224ced242cd4f8663d8245e7054edbf9ceb5af53159b52d48d4378d71b9ccde', '0x5fffe193dc1fc5e8d3c360e5cf76142eeef83decb35d32a7c2d1e83e5ad036b3', '0xeebb362fbff4c0aab97bc346a2fb773d330f2a17bff8b76a0103acfa0698b153']"
64,13398372.0,1268120064.1371098,122130712975.0,1.0,"['0x4210ed017fc7d7bcee1055d6bdb6ccf65464b9f683ea54e53b146c2793768ebb', '0xa4c2ba1bacf5958196bdf97a7d824481bcfb9b865318812b6d36a96991cdf495', '0xcf2c85509e99db6a99e8c51d964049993b630d238e0dc9cc57c9782fe2a5d567', '0x108ac0d51e434bf9effbb50560cc31fb57c187a1b6415c1c2968499898c3bf30', '0x7123f78b04ca737baa446e0308c805cf7fe6c3a8a85795646adf3a9dec755409']"
65,13398373.0,1500000000.0,2500000000.0,1.0,['0x859f6d1e91f4540d44e6b36b24327fd3786f6702dfd35408c61e441ddac30c8f']
66,13398377.0,6175699218.715138,173028714945.0,1.0,"['0x1ad9f9517c15b77231548eaf67024664c576328310ebbcd58c72420d2505d374', '0xa9a23e03a1602128f068f2db9a143bde2c2b1eac0648976f9bf51647c5f4a756', '0x4877ce1b4d7943ca8777fcdf3cece3888fc747f48a27f78a41c19c738356f924', '0x251c8079264914e0398fafc0fa578d108ef1511e24775c954957fb1bf6cc43cd', '0xe8c4f9e1e9d578299a653906c8042c0dd2089643e9652c640200a7d6680323fb', '0x37a84dbfa0d755788893b23e500721513eb82fae1023ae4d18592d8091b76db9']"
67,13398378.0,73705476340.38362,56666292633.0,0.0,
68,13398382.0,61856859143.0,91746957635.0,1.0,['0xa2be5062b4f473578bc06d3660a062b73c15da248786c29252454b2d0934edc1']
69,13398383.0,27794538953.75789,286187916531.0,1.0,"['0xaec53e4079c9154057657601cf3861623c7c105c6a4dcecedd516823fc6cf5b1', '0xe8443ebd056f6f50029c414320b744f04395aac06e178a98c76cdea00afb2b26', '0x44bbf899e63222b1dff8acd6f791122d14fbb2cbba51a76ee7dfe71a2dd6df93', '0x4b4d9c6bb3d3c37a8470f50f3fe3813a43f863696876abf1021e45e6edb81aaa']"
70,13398385.0,0.0,142805996146.0,1.0,"['0x0d5935ee9564cfa4483287649983a99c26a2931e53a15f363900ba70efe222e4', '0x9be227feb16e84daf272fa39fabce859f81c3e6c25ec675dd17378466b4d80f2', '0x122646875a4ef198f5484c4f89b89dfb8c5e304285f14b52e437df2a1be58cf1', '0x4a8364c9ce4d7799736f8807706b745060c24b6faa646f4e0d2f2c6befa6fe12']"
71,13398388.0,590570008426.3936,165890997999.0,0.0,
72,13398390.0,1500000000.0,264355230752.0,1.0,"['0x5fcdd1555e825c2dc697d50d07bcc2eb58292df7696000e323ddb8867d23190e', '0xda482237814cc549ce877d73839f18f707a58750ca4cee3ec06561eab205688f', '0x4ffbaf7b848e48f9bc6db0f53e8dec2e341bc6f7257b483c515a34879bf35036']"
73,13398395.0,49318904771.39984,230565910005.0,1.0,"['0x81b0ddc46296c284bf987529a4216219405c2a8bd14c1ae97a0c6e944bb364e2', '0x184c3348d0f0642618f7b81aa562dfc0f975b1e42c2990fba5b7eb7c6977036d', '0x565e86e7bc030035121e6021085a6068f6cf4d98177f1e897745046463bf7a4a']"
74,13398397.0,17173027294.0,94914688294.0,1.0,"['0x0ac5da290f32a6c1e1aad26077b8e5197f54fc19546a967a420c9adeb6565f0c', '0xaebd11f8923a702d2a92abb9222d9ea353ae73e77f705cc391be345a1b3674a9']"
75,13398400.0,2000000000.0,317419836989.0,1.0,"['0xb4ea783682b24aaf8f0c49bfc6a7e34c16b7c8f995981ea4df519c7b8dabe27a', '0x117800fa7aa4a37d11b1e5f8df8c7908e92c25173e49bfab6b4e7db93610f3e5']"
76,13398401.0,1000000000.0,182614036099.0,1.0,"['0x8f639b63e32b0b965adadef7512f67fc77324440d7b43fca368a9b355b7f76ef', '0x4e01c5c38be11f13b56e2ddc1e8f17c2548625b750d4e8be526ce3e450e0603a']"
77,13398404.0,27413358794.0,176819918893.0,1.0,['0xa3f6574394df9f2946258499fd1122c043429fc82dcae4c8432f288fe4d94436']
78,13398405.0,191305237268.91946,209976702887.0,1.0,"['0x3e81f59502ed96db1944b013d2bd2aaab3caa15e16bc9debe922f8914d6bfc02', '0x30969baa982bad02a436a58c86b3e8f6a6239d0b20f995067055e362dc6baa4d', '0xcf898d6e91fc6b13ecebf1a51fbbfe0608d0fbdc9910666ea4538991f53a0265']"
79,13398407.0,52411642563.78187,183161285729.0,1.0,"['0x38be19d6bc10fca5e97962bead4947af42368e4e15b7ffcfa5b937dfc976d209', '0x6486834bc685c0638062ddad2a17cd1e60f9a6571a3b03ca74a82d50920f49c9', '0x46a0c6793cf2fd182f32f36ba6b1520c5fc529e78b7541adb07b9852b33e7d79', '0x36a086473fee56c076c5d7a8bd3ecb95b9542df4ae7e1499726ff0dac9441388', '0xe62adb71f34a4e1ac1c6ffaac7ab907fdf134c026c452bf8dbebe380635033ab', '0x2fc5d310b121b5e7d47454f71618cbbba03bee0cb57bc9f5b1c3fea6efab1511', '0x67ba15c1851f255f549cfe08d38d6a3cb1e5279800e4c3446bbb4f42eb5c2398', '0xa28854aeb574c1044f56c8c3eefba0bfe77249e89b92bc44464c0ebb69185aa7']"
80,13398408.0,4121756454.076612,78106130114.0,1.0,"['0x7a011c8742f83e98b41cbe1ff6daec5732cdd60ce765ad2839e70abb7633f0a3', '0xa496458db40c5681eb3f477c604a8d2a8f8b4914c1ca33ac700644980cda5d70', '0x471b8934236937255b695fa40a83d07cb2f0af964516d04dbc35cd4cd97177d7']"
81,13398410.0,12977936089.0,55250053228.0,1.0,['0x30564b3a4c316ef1cd848ba5abb7c3c16b8c555f94d737af0f1fbdc0597b4056']
82,13398414.0,1687101508.7497592,330000000000.0,1.0,"['0x70b03dc8a4c59831d88620ca38158f1c1dc941d085d013948c21dafcacd2512f', '0xc639f1251ee556cfd09103a63960ae37f48f4eae74a85e915cc520102558149c', '0x354af0835b57595dbd07feeab6bd47e3a9830406acade7e35c8f907ce327c9db', '0xcc86c956babf160f94f581b48c508cc2bc11143044e1b3bc3f09948afbe82902']"
83,13398416.0,4241285770.0,103669557163.0,1.0,['0x0d60f4dcf2c0e1e39c02b0ce45ee8aab1ca68bac288617dc39b0959bd2365cf6']
84,13398418.0,44986021867.89965,267366959530.0,1.0,"['0x56ca25bddf2337fe0de22de691b06b921ca10df34a6ca8c4c7d02b32d4fde17a', '0x401da5bf7c253ec2335cc860177ce6fcd6efaf0d2ad6ce5d4e652413fe9c8f57', '0x4c3952ebad85b65a0532f3054b3f8991c0adf7abfad289e649ba05501ab80d92', '0x83b52c849b1e18d6828913c4ed84f3cd7dd86520586e73345b55b5e83756be3e']"
85,13398422.0,19339775388.0,211930689643.0,1.0,"['0xc89552cf1c7188851429322861bbfebca4a69336130920d92b777a5378885377', '0x1047b11e805aaee5f2b991f57c92e323c99e0588640c74091994159658f2f2aa', '0x96478284519f38c4062d0e2d8dfd3dea10057523354c5737fea5b87fe7b37876', '0x2d8cb5fc2efad392858c5280e065646db63a4ae51b66ced321df9364ddbc52c6', '0xb8adfccdb22819cb164203d7eae536af8f86f7f8db31931ff092f271a1520d6b', '0x6517c9be6de9b4a20cf517eec8a78d99d30af7df962fd1db0013f93c90fc62bc']"
86,13398423.0,1785625623.0147054,110282854756.0,1.0,"['0xf1ffe880cf75570258f3ff9bc2f312b4f389321fd2293a25ffc3e028b7f39a08', '0x83599449d0620a06c99b9881aeca9ff90490b3b27dd519a3283fee368184d013', '0x50b8a1f88ff7bf43bed2358cf49ece5664540ed6c1eff8c6aa00067b9fcafd52', '0x45687b7fade6d9b7b87dbe85cd442b0ea9f18c4f6d929dd2bb74a3cde99ffa4f', '0xadcc25e928eb153290f657184362d27b51cad2cd409e117b1bb21f749b1847f8', '0x5381e86fd6e3e1362f20264bab1573824fd3dd3990c40c27ab419a8f69bfe757', '0x887beac782d635fccb0ff0dffbdef504d2b83d9f8d07b4bf23d4ccf7b27cc41f', '0x19d01017028c834d91bc05aa9386399637e4596adc2417595b36f6dd697fedab']"
87,13398428.0,1500000000.0,511000000000.0,1.0,"['0x6d725d1ea4e0d81d4fe7e8e32948e64b5224073e8f74fe606e1a6733b27426a0', '0x939f965df18b8a81f66b52944dcb8669d121b86ba6ff1788044a9e467b554684', '0xc53c41eab69c6991d999683493dfbab9973525fb6b989803c13e3cdab4ccea8f', '0x0ce1bd262f7c663ebe67934a75b12c4be56db6fbc75dacd3911e12c1aba8badf', '0x29d110ed7a9c4848c0d0a282089212065577780226db48657e5f5038ce70366d', '0x88dfd16ede1dbc1fb690abeee9d53fdf622e2606dad8e540606bacf85336717c', '0x2935458892c8875a8b0a4c4a5f2fbb5f6f198ef2a511ea37d1c088019bcd1450', '0x279a34bbbe33d3a2acad67ae4df36c67a98cfb23e48df6f7072754c6866efc3e', '0x985ccb8980e9e024e9c3d09283bb1bbe0a46375fabaa03da277a2b1b2268658c', '0xd453eb35ede89ef4021ab4af1b5130da97edcb3be5377fdcf8b19e0f41158745', '0x4eaf25484e761e1755f2b77e3d4f98245a088a15ba1b952a723e451e6e1f0280', '0xb0a4592003fef84e5e904ddf4cfb597d8f489c20cc41ccac2d3ba97feaa6f8f9', '0x17b4b38aaea0f6a8842c296c9bd4589e27eab68ae3708e60bac78362201b7bbd']"
88,13398429.0,554784417412.558,154483332440.0,0.0,
89,13398432.0,1000000000.0,134002906354.0,1.0,"['0xbeab85732080bd47b7037598c8cd98b16a598286fcba7cee492fbf4d86995037', '0x7bb07c02d6381a17eea131f8ecbb88e2908399add011421e90f7a4edcabf05d8']"
90,13398435.0,203537004142.0032,149396425165.0,0.0,
91,13398437.0,49588557396.0,310418125185.0,1.0,['0x5488ec99336d97914f3e73cf5f671205d68fd552d5f409ee52c15ea054da9627']
92,13398438.0,6668641792.514255,200733318096.0,1.0,"['0x347219076e35e68597a6d5b1073086b1a0a4992c4fc799b2f7bc4a69d40eab1d', '0xc4db59bcf22468c29d45247ffda44f52d5ef2eab514b5d51872dc7358dcf8fb7', '0x82ac4f1ad11f7bcdf5c59b7efc953be1cc6bc2270ba739806a0106f79872a818']"
93,13398440.0,3000000000.0,110749657846.0,1.0,['0xafc4656dd07bfb155c778f25b078a8dd83580cccc580484284c698d157ed3f48']
94,13398441.0,2000000000.0,61369894743.0,1.0,['0x3b8f23cef71c00c6be5f5a1f8e237f7c37e9d1a0dbd28ec5988622f65ad6efb6']
95,13398444.0,53840095324.02738,138571836845.0,1.0,"['0x0040cbe13186af09fc5838eea04cf6dbdf9e70e615f6a4d2d7aa62efd210d502', '0x367d7941f1e365d1869bfc752a318ddb7a59676434282a8b94ac175ea8639f4d', '0x58c8af45ba39d59464576dc7ce79a1f1a052f97dde4dd0f135299d9fbc95813c', '0x237e61f7008c360aa302d95b47e8d384527e37c847d90878760b2052f5d2d638']"
96,13398445.0,1500000000.0,127941916993.0,1.0,"['0x67880d071cead22821a805d23638857b78595f96cd3cb1d83f1242ecee0d7804', '0x0ed13baae337ef885e0573c4f282b904dcd794f0c3dededb0396bff6b79a006c', '0x6c5736099a14085ae9ed4906aff87f3d1a0db0aed9e85a38b7086d6d721bb59e']"
97,13398448.0,372.0,198211609708.0,1.0,"['0xfbea02d8de97ae7b0eb117ae43423f4dc244fb38dbe6cd2fa5798b6181fccefa', '0x8444d489d01e6fe793417c6f5db5fc9dee6f9f47d7c70842cc71efe4f3ed4626', '0x354d907305d70126f7a1ad80e7f00f96243d1164ae85c77470016d05db997ae8', '0x41a27309daa1eae475b19dbfc3488d3dfb8a2a465c8b04c441c20423f330ec6b', '0x5b7db2bb6a7a578b2db7f5ac4ae6db3f2bb6ace3fb0e01772ad9c490a950f742', '0xd9cf36ede786f2c12b12292fd8467af81b143cd2c0da5d2da15954921a8ec620', '0x532688a49e5f9e66a354b280aafe514692aff5399ad3d0d6185ef558b97deed2']"
98,13398450.0,60617812376.0,119532187740.0,1.0,['0x2350b3cac90deb86798a6864859a87dec430bf5f1a56a2b49a7cf41d9c7c9a00']
99,13398451.0,12092872565.0,126189050015.0,1.0,['0x1564a30d2973c051de3fe3e8f58467f1c3d4b346ecfea8f2eae88676f8fbc2ab']
100,13398453.0,18015095420.0,148249586496.0,1.0,"['0xb772932d857c9d9e9419da3c72677ced0a8eff7c0d1f23bdd95576c8de100955', '0xb3bcd9fe0a9488eeef113e4bd796303ca6b9e3aed34f529ce3763dffb7f897d8', '0x7ffc425c22a1bd699113922ed7f3eb791566634c55bb453c107b54ae9e7e66cb', '0xdfae0087aa9003cd474b402de78fe3b0d3e5061e48515556e14e257f2276b932', '0xb9f363a4f39e48b646e8886c8f96263b964fc312fb4a93b61c906550a0616616', '0x9cdbd1b895ce3fb7108fb99ed43a9845ba1276a94085af698270886727edaea1']"
101,13398454.0,285.0,172817387007.0,1.0,"['0xbf271502a3bd68200226bca4deb58aa512483be095d4a75f12a5906e6a6dafa6', '0x33bca93a5b649bc878c62f71ae66ad03e0402ef73e7a79fe583ccd6f7b42d034', '0x94adbab60f9857ecd8944cbbd7e6424f968a5116f44dd2543f5de7e450a8f705', '0xf183935682225e5df7f01e9cb6280d8c504878d9a7cbffb3b06bdf5a83e94027', '0x37f6da6a3389ccf10b6083a834a44aa7ddb4f904c208ac408791d1e4209afa34', '0xa16c6ed8509acab14bfe6c4f1b4feb3eba0fa5b9d6527a76cb9d6538bcd766de', '0x28421b4437d7d7facbe8cb3fe1991f13979f67b13b10c23ed679714d65f5a0d6']"
102,13398455.0,146476828427.69864,133771678154.0,0.0,
103,13398460.0,87916777246.3382,68107980228.0,0.0,
104,13398461.0,30713437966.0,565080487037.0,1.0,['0x3c52619a7cbd45b8d652d35b668a4ff884aabf1fe1e23225ef590fa033c45c9c']
105,13398462.0,7710054277.433888,135131911372.0,1.0,"['0xada1d1d658d3df4123307aa1dadbf7025bd9a7dcf7d347b90bc04822233fdc6a', '0xd9894d279af8653c35707c7c46c7cae5f784eaf0a0412cda9cc2a778bda848ce', '0xae22c08d03760813df3715ede39b0d86b62fb1bbf5a119aa9d0cd798aa245e8a', '0xc39921fad22f4417afdddb265196f8f9d75dee9e52bb29fe56500237b82792cb', '0x32ac6ef13486f618a09596e49e6affa7f93b5a52f144c6ba16b93d6393ebf1ac']"
106,13398463.0,5541490828.513027,240578174925.0,1.0,"['0x9d320204cb0b05d6e69f4cc2dec7d4364477aed15a0ac81208644edcc25b99a0', '0x4e29cc17e431b59413f3fcd84ab7fea6f0c3d54e5c5abfca297711269a2885c2', '0x5d37620e7346b60382ed7d8811e0bc33322cbf095e4e950a5f5893d208f3a958']"
107,13398467.0,62575333160.0,156073713264.0,1.0,['0x1d573fd4455ac475a19932958daf873899692a30d607b505ae61a2ec961ee2d6']
108,13398469.0,18442069000.0,17300000000.0,0.0,
109,13398471.0,8145068030.0,890606482069.0,1.0,"['0x989fe6ea108ce518c9aa7c496a18f5f45b552cf17495e962e38fc63110fe5f0a', '0xce22e4679e22af0126bcd1abe03c0f8061cf23f334e9d4fc87b627d7340423cb', '0x6505453614741595a23b8e5403c2477f75b6c033217a9e497531072257187d76']"
110,13398472.0,0.0,247411418923.0,1.0,"['0x0b5f9b9695a5edf9f7b52098a7c6f498738cac7b34193aacad2159d77cd47199', '0xf66926ef44da5a2cd0097252741a0e2ad0bdea0d88bf5a744bebd447fe825057', '0xb605001f58b969e07e219fb7c516cec729622134e6cf56a1032cc9ebb4d8bde6', '0x04ecf250dd5f1dc9219d6a74227c2963ac36b4a646ccb0dee9b1bb6cd70d6344', '0xa5811aa429767a20b462e8a23e878d6f31b6b64d96e82322aff249df7b584d0f', '0x36484d7e9ee815fe3b4bcdd62b0779330ba14ec14dde01f5a8e3ff6865de64e8', '0xa90a0a008528891c20e146506b576382462e59242825a9f5ffae815c4999066a', '0x6428acaa0fb758c5729b9187c078793c4925613f0e9cb72d9be5ef7392e08409', '0xfaa20f7609181909f9b27a8d202bfa7fb3c9185743c8a4d61784146fa11f56a0', '0x746daebb61154bb37e00ef02ac77bdc98ed344a3dd711fca54040abe62ae0cd5', '0x571e2c45d86c75e60dcace2bd3dbc11be56876506094389dde6097e6a2fadde4', '0x5a6810c6545d360eb4c4b0ed40583a194e6ae6084c4b0791234f96b950076bbe', '0x45f450ee114b4834042a1b167c1289cc34951fce16b0a3a82defbce8f2c7bd68', '0x09c8ce136c3ece1811c3c73da1b6a285afb36931b5cf8e5ddab03b1b26c8b44f', '0x25b7deaa99716b569773562153fdfc14080e31e060b0563e7a42a852749c34d1', '0x516e06bc42525217595372456a6021528db0d9bd0aa4977cc3e4cf0505d3c1f7', '0x68d4d5d77490c772a9ced848cb79c261c0911feb8640b434abf68cdb3d4ffca0', '0x22bc7253f4a79df82998f6759523626c4030c30fb16d8b302db7e476dbf9dd71', '0xcd6b3ed12f04422dec5d89a0708f7572032cfdf8c2ca444c735b419cd3915a5e', '0x161a20c18baaabd11038d245c8f7c91e670d65c93edf96db7bce65d82959fef5', '0xd7d3ac00408e23050e2847afdf5cc2ab2c24d6a36115c6bd8863c1c848f17271', '0x2c97a65f0121956d94fb74ca0de01c77654c8d8c24f85b55f625f3d46531c260', '0xfb803896cb142acc4e1da0523184eb32bbfdd8306c69980550d8e48ff414d081', '0x6e6563c064d9e3b18a876a7fe53ccb12b503006912ad1d6cb446c7eef9f8bd7b', '0x692bc14398b4950e5105bd8cd9be0ebb94ddd1dd6b85a19b2969942e838b4064', '0xde7d8e7f2c4ea682115f4b4e217788a2e1ce41ad6d3aaef55a2f8ec22eb46574', '0x658c02fb29f1d6eab762660d0195c6bc68963262569ec1b596d5c145797e82d9', '0xb650de0b0d308224f8065265208615c5fcc586cd0f7a64883665e97b9de58feb', '0x487641290e3a3342c6e249e84b7c5cbc2e8a7672d6582768a9a416fa86952b29', '0x10b4917e93e3a9d2058ef532edc94076cdc9aeb14a1616334ef019430ff23247', '0xb64258ea7f5500f40696887fbf63e92635c9ba45fc32c8f134b08e16bdb956fb', '0x982b73ffdf07f57563bf359ef7c0098c790f3097ab9269726fc0e66c65cdfd8c', '0xfabddc64c9787a49431a9adc9bc93e18dcf6ba23abf3aa32dbb62695e3f6ecc4', '0xcad5e69c29b50bbfc16f94e642222b30b0fb57a2ede7c6f693de16bf8d60b292', '0x577a266c73bd09f16492180fe45d194d7b92065bb98fbc8055f34e5133dff30d', '0x190e0a5eda8c85869910bb0c52a1a3c69fb3a0d27b625a828968ecc16b446429', '0x7fab4c138776b138b2152df2bffd1662c4361f15ffbfb0bcce341a460298fc5f', '0xdc150458fee639ded27c4ae677a5ad9f1b2bff89224dfb9b0b0aee96a68330bd', '0x044460773900711233caa938bcd9ba8920bdb5c2d91bcedbddccf055569400d1', '0x986fdf140a5eaaa5675bea4b51a51474a51c74432688a720ea9d4982b11604ce', '0x5b524dc6e02e25eaac11dbc08f242f2a617ecb95212ed2f99a84f5a91802f881', '0x887cb0b1baf376c2dbeeebdc603aa442b90189ff75101bb8d531fa5c52479c5d', '0x32e839c689b5865f813f72f9ab6822d459fbf07c722d16c19629fa2a428e75a0', '0x4018dd543af06288d4a03d59d682e1c1ecafbf21544d9a881fe0e3bd0f50b604', '0x4a06ca9909bc3361e8bbd6e3350e1f7cbf14fb547745d47d55f51d11e4abd88d', '0x2d2b9899e7b3e8beafcc5d2a273b71f52d85ddbe0e0520024c98fd1e0bdf23fe', '0x74eb4e9c06180ca83864b8b25201324ce06011debf8c3b8e6291bd9cdf71081f', '0x7962b898de758057afaff8c538b5db3c809e0b58196759c55608e1a738ad2c91', '0x2450dfaa959ec841881eed8d86f1ca2339ab1e3a054f666df61017312a871d3c', '0x5247883d1ebda73d6fbaf8d36ea5157471fd939652b47f7a803018e93a0bea69', '0xb75d6fa7018e451e3fed51d8d2e3ec7abe9965ae592c11f706284b618d3c4eda', '0xbd68e204ff169116841590fcb836ba0776d14c9b551e9b6e5dafe32c41fc968a', '0x81bb29df13249b91293c3de1c3bfb37402a2a8ba428469dfb2a5a5c63af2d4e1', '0x981106450d32ed6fb7a5b7379507c58001b90e758834e53c2939f71b110f78a3', '0x1108cefbe65a6caf7bf7ad1a765911d9fd8de427687b4ece2f82fb59aa36be4c', '0xb0961e4ef20147aed05aa455833f51b85feff358b6d0a1d945183789cafeda60', '0x096ac66351fe43e718dda6508e9e122349d390ed1c275c78874407463c0a5af4', '0xe965a47dfff3d3452d1e9b0678d95e656bde9a6e51bbbfc0e81066b68fdde933', '0x23278c21135150995b023df5d126db671ce089ae0d8a6640669f93a458ad76e5', '0x3ffb5b60a7f13ae8bae97722f10fa5c0130491b0fcf26b51acbd69ccb2470585', '0xc2d99c03015c0b587293bc0a037000821c4f719ee90b5ea0860dab143296ee9a', '0xa0ec4e0436e4adbfcf397c7235f9aec215f64f271ff756396f96b52b34e4c324', '0x3318121998c3a5c8f22b34b424f8e663f3ed012b892ea7dbbcaae8dffb788b99', '0x0d35f77474397004deea06de993550804adebe7e35869d95f65e529c146877f7', '0x3519389ce5693e519371b55f84988f396f084a9c0ee397f306c3aeea9d7ad8d2', '0x86359db58ceb02cedd31b924c8997ba11033b3c1ba956758f3493ddaf4e9ab21', '0x9575de1c717976ecac2db24175e2506422eaa5b63da578b11bd7183bb7d4fd6d', '0x89e260da24aa4ae0bd595a40bdeac1ba0c3e242f9bac5731bb30e9da617b6b0a', '0x6277f546e0b752e11c3a030c29fa71c2ba5333293da90ed4b5906ba5727b036e', '0x3e4ee531946e2d2887b6c92fc9fc578fdec2f6dfbb6ce14ea0c2e7b1b8f892e8']"
111,13398474.0,91393200494.0,49513618961.0,0.0,
112,13398475.0,3961849417.0,369232378319.0,1.0,"['0x3f93999767c1104237b00a2853f019250e6948e9c2cb35b0f391eaf4ef04a4c4', '0x4da60c1f8ed66b479879002440c98211bb9f06f19f77117aed6dae1d4ac09799', '0x79fc2608ea260e9fa7bb8c5968069d2b40f0d658dc85408aca90d8604ac5eb58', '0xa74a95715d94c58528f5cb23dac17982672839e62e6ab9cc729bed402652b78f', '0x787470119ad397118b4a92a1d8e9074834dda82059611b1519bd8dd098512d42']"
113,13398476.0,2000000000.0,72396395377.0,1.0,['0xebeb6d272518d2a3234497754d080bc328c41752bb47e57509756b7ca9b5036b']
