,block_num,block_len,block_gas_price,fb_min_price,fb_min_buddleIndex,fb_lastBuddle_price,fb_lastBuddle_position,fb_lastBuddle_quantile,buddle_num,fbtx_num,nfb_max_price,nfb_max_txhash,nfb_max_blockIndex,exist_high_priority,high_priority_trx
0,13398245,149,10345.489987153,10345.489987153,0,10345.489987153,0,0%,3,3,7622.489987153,0xd6b8dc13dcd890c2d8965cb30d9f2bb9eb0157484ee590429fabf03cceba83b8,3,0,
1,13398252,217,52.596122546,36.42760193,1,36.42760193,73,34.1121%,2,3,7405.254171809,0x510c7ed899135ee3be8b86c4f5d259b2ed5de5d6191200cc265e11433fd3849b,3,1,['0x80b567d7413ea993e7ac807423a96cd0477729e23f8b10329d8afaa32884e31d']
2,13398254,247,15.226173164,13.241138944086279,2,13.241138944086279,102,42.5000%,3,7,1748.818355082,0x74dd152daf0dea5c275fcf13a1a3db735795f230dbf2a6eb8001fdadbd28b4ba,13,1,"['0x6b4592e07398503451752b1cf77683b7a162c04d654e5040ff3968d4e093b15f', '0x84f848d32b640e5a805c512ebc2d88cedfc150210787c3ecd209ef9503e19966', '0xe395741470d40c5e326b052db781fce2f398c7c04852c1d0852177a7e9657310']"
3,13398255,263,284.025106649,61.883059927028825,2,61.883059927028825,9,3.4884%,3,5,364.017590706,0xb56365e2d815df345283f34233f6d8df3a6f194ae76cb385db32a76a6a2f4357,5,1,"['0x671a386ee01333b3c378b584ad8d473161ebd0b959e9758182b744c9ebd3414c', '0x744dfdb4315172bd07e775ef303bf4e7bc51549871fc8562fde291ca3c873043', '0xa795b7ea1959e035f1361d7b909a443a7830d8e3aeb1fa89d45757fd3e06df89']"
4,13398256,392,435.922679713,79.556384317,6,79.556384317,10,2.6110%,7,9,1728.084993281,0xaa99aea69507999ee3ed3c91cce9a414eda8a6dbb985b0c02a28ebf3bb085bf6,9,1,['0x7aa4e03642e4be4cccf378d2a9725a0ac659aa9437b1659cbe27facac420a9a0']
5,13398257,342,861.12981391,861.1298139106525,0,861.1298139106525,0,0%,1,3,800.0,0x9c04b1a15eeeece2b4f8ba2f8ded6fd77eb82d6b22bd9388265260b7b06d0bf9,3,0,
6,13398260,221,824.4901349,824.4901349,0,824.4901349,0,0%,1,1,225.810975123,0xbcda2d468bd2911f0eadd1151de13207849d0fb81f7a2833b60b95a165b90091,1,0,
7,13398262,356,323.880447963,3.02e-07,0,122.02110216136462,10,2.8571%,3,6,3156.382049364,0x7980f2cd928263c2ab7b5830cfcbc1d3ef5688b4e136889e5f2f3db69ee68dcf,13,1,"['0xa24c19d10721e6230ede828e9a3ee03685f830f9e5ecb811c11d942b9e0cdce7', '0xe49cbc316985440ee249bfdde053cbd5a2ee9b9dbc1b339965f43da59e811d54', '0xfaa2cc9291ab8250d745c88c63f06dcadc2a31bfeb853ca536f4c38d5ebe4dfa', '0xffb7533a6f3a9e2bd269b06f1cca919076c7a449f1353c2db666c4e7d2c72175']"
8,13398263,231,78.159076548,44.644197182,2,44.644197182,48,21.0526%,3,3,127.146900264,0x82c0578845b9edf49dc162b1614aa0c73796820cd287450723742cdd97f38afe,3,1,['0x391b5177b0ceb362baf01f3a440de9133e4faa9fa965ce5c78181730d7fd5ae8']
9,13398265,220,57.828415013,1.5292948386863308,0,56.277148336,33,15.2778%,3,4,152.0,0x2e2e8a09123746a6553ed6e86a9a70b0e5f3b76b010ce1cf58b0371afd090feb,4,1,['0xfa35f55bdbf0e0014e21e1427769252e322e8b46234a6f1369cd2ab6997c06b9']
10,13398266,50,27.354234308,27.354234308,0,27.354234308,12,24.4898%,1,1,202.535642443,0x3c60312c70acc8e22972e58a92144fd138a1cf1035b36e2bc27473c99b010e1d,1,1,['0x934d9a1ff784e8bfa1f78d426911c6cbccd95b2af78025bd3f85af309c45de09']
11,13398267,123,52.611683141,17.473367810220818,2,17.473367810220818,44,37.9310%,3,7,222.513334024,0xa27b290f916ed5d38a16dfba67657838218d8c0b73a489212740eefc9c122d8f,11,1,"['0x5091f60d2cfec492dd0ec7d9772effb930f28fdb72eab19534297ea8626e6d76', '0x81bac42c9e135f1f8d3c9e3fb4c3861d5340ee878e50a9800e33b134d6581ec2']"
12,13398268,129,51.7275026,51.7275026,0,51.7275026,25,19.5312%,1,1,92.7275026,0xb0b6dd5595de48ba501f2198e718a06feca9f6435b676e472220d53151976350,4,1,['0x8f4fe03da7b72cdaa95268319c46d9d349ea380215cb7be3a560dc97ffe21114']
13,13398271,291,485.825926519,134.505537906,2,134.505537906,6,2.0979%,3,5,925.650228888,0x10742b149a871231cf8bec20233b0bbd6e60a488b5a4a0d94adb7559e3899c41,5,1,['0xb3655cf2eced4970cc042104cada6ad81dc93eb44cae4e521ee975cd440f7816']
14,13398272,220,164.829621387,164.82962138720515,0,164.82962138720515,0,0%,1,2,159.444913478,0xba6440a0956c3e9bd4baaefdd4e6447d2f310f0753077283945641b054965dff,17,0,
15,13398278,124,227.73487253,21.764192089,1,21.764192089,44,36.3636%,2,3,116.036540205,0xfdefa54c891035d0e202b1cf0d1ce5c5f7e6a3358ab5c8d9f034c2730ab47416,8,1,['0x8b66e41ae6b03cdf38af576c39e26323b4d1a5a38e5e22508e3ddc8ba7cf1dea']
16,13398280,238,61.90968684,5.0,1,5.0,94,39.8305%,2,2,160.174168409,0x233912ae01ab6e1fdc3b8deafd1b5e1fc12c7e13bed3bfb5619ef7a327be373c,3,1,['0x8ff9de58d0382f69a13b4fe944432e0cfd9780001033508683f8b32b4db28d1e']
17,13398282,338,13.258850113,13.258850113,0,13.258850113,176,52.2255%,1,1,334.866874699,0x09ce7b5ffe4933dc310e4a70235b5cafbbb196093fe56dcd3794ab3feeb2041f,6,1,['0x0561e8a19eb4454bf0c69902c1e0341d05c06beb1e0f8b2e23731942e290d1e2']
18,13398283,22,97.701229422,0.0,0,114.597735347,0,0%,2,2,54.203525471,0x48cede2c67d5c6bdbe915c0b4a4ae1dab53957fc42d3b45df8668318766c8349,2,0,
19,13398287,49,59.239671086,54.46086051624071,1,54.46086051624071,9,19.5652%,2,3,206.050775461,0xc9c5cc75ef3fd9e9f0ab12700e7b9d73ee69ba678a72738e611e0a51f0bffab3,5,1,"['0x3b2793e00a8045e9dc3b66428a783ddd1520de26c2e50fb71af59ad792677595', '0xebac3749255c7a21c79e700efba1f79714afc1ce1ddbd298b58e5f819c8e57a7']"
20,13398290,97,74.24371242,0.0,0,50.0,10,11.7647%,4,12,161.364948948,0x5872245c04b62de0270cffa16729f5f13efba7aec40b70dea7807edfe863c3f8,12,1,['0xa3b1f15c421097c0cf1d91780ed64f7e1762e472bb7d7ffda04116f8ebcb0ed6']
21,13398291,259,54.459314935,54.459314935,0,54.459314935,53,20.5426%,1,1,188.814556834,0xb75243aa03f7a3b2c2bf7353f747ae6c42ac0e5cbd81bfd7ce2b1d2f69c67795,5,1,['0xa9cd032e587af0e98e7f14e9ae499b492905c37d892ebbb1d059106032c9ef20']
22,13398294,338,4856.903833182,99.992353601,2,99.992353601,16,4.8338%,3,7,184.816939216,0x395f3a053d3dadd59199de30bbf161943520b790c8a055b99cba768bb8f25ddb,13,1,['0xef569aed6d5533afa0725730f384205bd2c957935670384accca2141d853b5e8']
23,13398298,142,1462.046335005,152.75375685611635,1,152.75375685611635,9,6.5217%,2,4,233.447773784,0x2607a0fa53209189f90fd5d20e9898cad079d3d9ac895bdccc84c17d61bf8b04,4,1,"['0x341921cdc43eed13c6ceea218c5410b98ca57a03dddb8750a1b8f095a9f2d979', '0x86c69186b6c01a0e3937de1c2ae162b5db5e2afc2133c0ac9f5565ce75f777d7', '0xb25690cc005cd54d61177e7cde04c5b4e663ccd804e1b886168719fbea477317']"
24,13398302,60,33.292863839,33.292863839,0,33.292863839,11,18.6441%,1,1,162.370599675,0xf47f7e99eb239529f2894ef8024cb1ebe3fcc42c8bd866ad6a1add9bb5184d34,1,1,['0x71fd74f866a04dec30596bb02e5043b4c7b0f33dfa2c84e63ba6b6c60cc0a065']
25,13398303,157,502.748605945,5.310426038,2,5.310426038,39,26.0000%,3,7,191.531048014,0xe8ea6727c57683b3d68cafb646ea14b10c2e714fa6d619593719267a96934189,8,1,['0x0e64379f5d27ff5b076fd008c896e4ce8f8ea34e66b577ecdc175fc899b09701']
26,13398305,252,2037.537792547,2037.537792547,0,2037.537792547,0,0%,1,1,571.399150132,0xe294e98e04ca7fb359ce930d5d8264f0e2537d159f6265f8a5077d49bf2de05d,20,0,
27,13398307,138,1.623284718,1.6232847189458757,0,1.6232847189458757,100,73.5294%,1,2,209.191336715,0x41ce9ce8ee4c96000f48c4f874d85146fd31be990a8aa682795d1d5f11bf9438,3,1,"['0x13f61d6b451eed2f3a8929f65f67c021e80a182cfdd46850c1fe4b4037f0d799', '0xfb070a99eed2e52921fd0b010e8ed27e56acc4e15c86bb6bfa4026bc6372a209']"
28,13398309,352,184.129605521,170.67557922522266,1,170.67557922522266,25,7.2046%,2,5,227.872097804,0x15ba4cd3f18948d14fbc7cb50320d5fff2604d3d9e3f64ba004a15571b50e43a,10,1,"['0xad364046ed84a710f5420bd05ef064af885bb453b2f28386b3ae67157daa033f', '0xc640957bf5b38b0fd5eaa1a3543ac3d55561a038acfe1f8abfba4edfa6d5830f', '0xfcfa92040e9d43c3143ef57cd3fa1d2aceb0313c30ddc6a8338a19a983b22b2d']"
29,13398310,256,102.574433366,1.4270438741755536,0,34.586497806,6,5.7143%,5,151,114.08266887,0xe267e102252b6ed61258afdd1512f867984503e461faab7cb1b3e434eb223057,172,1,['0x2291aa8de629a2cd4fe02fe206a48f2f3f4b103467bcab35f5f0e063a9cf5158']
30,13398311,278,37.314484996,37.31448499571008,0,37.31448499571008,31,11.2319%,1,2,194.653370955,0x601c39d2fb9d9326366896bcc8a537de318d572e7280516dca6a7e26316cae40,2,1,"['0x4b7d6290d3802b09288c513e22a509ad4328fcb7dcd9049832fb0f464f52eb4f', '0x5bb3ee64575ac751355929aa1690e5c4b5a500f392ec7581e082cadc3f42e95b']"
31,13398316,53,40.262607586,40.262607586,0,40.262607586,3,5.7692%,1,1,81.768571994,0x5205ca0ed91be90593d8e49ed139a1c6231b110a97ee93454667c0b99baf193e,1,1,['0x277ce5bc1775c91b2574ebda34ba8880096edb1948531836a5691848013a5154']
32,13398317,174,61.968633387,61.968633387,0,61.968633387,10,5.7803%,1,1,129.400662643,0x92858b3cd0bdd1ef31fc997b4baf5aa366d2cb6b986e89ec11f19ec8bc85ac44,5,1,['0x2aa865be3b1476fc193a8f3ff832805fd05d09de13e102516a043df76b5435da']
33,13398318,210,174.287444006,50.923932355,1,50.923932355,52,25.2427%,2,4,205.274851085,0xf05ac0a3df8ee47be995f70d185045af3bf93ade44bfedd4b998f96eff435539,4,1,['0xf9cd23cc2ccfd1db4bba9c08da6d4c00d0d1e38870cbb9eff116874b7ae84ec9']
34,13398319,215,77.702457992,77.702457992,0,77.702457992,24,11.2150%,1,1,205.914625315,0xffb37b4280b65587a3e1de4174ea18290d01233e17958686b3d8160d2147941b,1,1,['0xeee35a1efdaeaa8c0498635a015844515962d04678e60cec3e9247674823a8db']
35,13398320,288,1288.7583524,127.790335967,1,127.790335967,6,2.1127%,2,4,206.276286188,0x86d5cf2caaa434c36098c651915f9fa45d126d32ea528e0f4c170553a4ec6a12,4,1,['0x900ce42ce50eba7352ce973e944e7fd8284062087d902b5c7a6b59e93c868be0']
36,13398321,286,771.799837846,83.221215196,2,83.221215196,16,5.6940%,3,5,207.358876626,0x5d626ccce06422deaaf86e2156d28a0a444534900c8ed17215e8b60fb158c05f,11,1,['0xc0d83ff28c3cd9da5231eeb77251506aa4cbf0b6a362c7858bfa23c49eef01b3']
37,13398322,106,109.381400221,36.915933894,1,36.915933894,36,34.6154%,2,2,203.911837664,0xf0e7692b098705add51dada8ff91b83da90c08bbfb1e13cef164e697d2f65a57,3,1,['0xbba461be9165fbc23ddae5a30ed1478de1ba633a8318d7c4629e3b7fe2ffbe5e']
38,13398323,136,36.23927496,36.23861770299853,1,36.23861770299853,16,12.1212%,2,4,213.04877337,0x07471e36b373503ac9c96c52c138446f16bfdd2ce73f592b7d292814102030a9,23,1,"['0x422aa0017361f5e8c7542ac56a018d57281b61560c7201a69573517974642b33', '0x5ec8e07c5fd46063bb842fcad3dabb189034f2b62733b4b6aabf50e8adb1c59e']"
39,13398325,446,805.404236904,14.21943558354354,3,14.21943558354354,202,46.3303%,4,10,224.660835049,0x4d96f41152cc7f131fa9539def57e290938792c9a365adcb368bccd422e4886c,17,1,"['0xb41a1c668f5a4505ac0f3df30e68908b541914badff0e2be12f45b77274dc45f', '0xb6d23f00791360a0283d3ed04c3530dc843eb0eb4700c1e6fe0858f7c1959930', '0xb8124f96ab5480eb9402ea596691ab950d6b7c60794413d5210a03ad30083ee8']"
40,13398326,274,17.659395652,1.2210126770864371,0,38.95585026,42,15.4982%,2,3,208.622516927,0xa82be7343250884985f562a2ef922645d94402afb723e1d36822c0ad2c9f6b5a,20,1,['0x5aa0a653c19f98a0c8ced1ed54e8b1b43397726fb44ed402805ed2c28c752714']
41,13398328,166,2609.998166048,6.0,2,6.0,64,40.0000%,3,6,144.669439574,0xf3ee190036fbf237cef243fdedfabd5bd201cda05806f70760ee1a3be2552def,6,1,"['0x87986fd3a33e928b04fa9c85482721f0207a5c0a5044c94425bd2f9da9e0f329', '0xb50005452e9c892f90af4a218a07e03b1cc944392de2d8d4a97c97d0c4d94ff8']"
42,13398329,53,46.337981869,46.33798186995853,0,46.33798186995853,32,64.0000%,1,3,209.41766429,0x6faac57a52df72dd35335f09d2e1814df771df83b33ffbe0a3afb7ca3185fb69,3,1,"['0x1c3550a1e431fffa9ab4318c6d5a7727b9ca8f5aec078fbf45fa369ca75945ab', '0x73db49a562c1164d54a132ba9878879d4676b18d7e9e07ede6d4081920f542be', '0x7cffb6991aaba987490743a842597694c5a9a541e43a66fdb5666dfd3debfe28']"
43,13398330,405,48.802776692,22.910516912,3,22.910516912,157,39.4472%,4,7,370.496447543,0x23b94e2deca8467197895bff6ce1a81f14d9fd0b7d37a74982ee74780afbff03,9,1,['0x0c19760255d77d3e079552f8f50e5d695b9547f522c9b8e46815eb9b1576f78d']
44,13398335,96,4521.07579687,4521.07579687071,0,4521.07579687071,0,0%,1,3,109.458374671,0xec8c9821f9b094a237ee8bc94d2422bb33a7b6ff8728730ee3861cf3b195f5e6,3,0,
45,13398336,382,834.816495806,1.0,0,983.893356835,2,0.5277%,3,3,1452.155149219,0x9880cb59e73767be12e87bba5fda21022f09c425e6a51449ef8af39caf0aaf45,4,1,['0x588531bc036514f479c6c012e237eeb8ac8e55ee17b8a3f07306aa301453cef9']
46,13398337,197,871.485017043,70.580296301,2,70.580296301,3,1.5625%,3,5,133.152858308,0x814e5fd494b9be00fd5e2b9ca6853407bda5c3d3b36cb3cbdddd2ef58189ac91,5,1,['0x88facaca82b9e3d7db61c191185357da1be3d4b1a8ed3c28e0085b3ecfc3eb1d']
47,13398338,205,55.213773547,4e-07,0,44.114261467,43,21.6080%,4,6,154.396582571,0x3a597e9dcf05f4a33d8b0488bdfd8f5fe7513d3758580447329fcd433056480a,16,1,['0x04c7434c6cd18687928d18991e39a96e8c4b372e774b412fe1cc3f4c6209f352']
48,13398339,65,75.883927827,75.883927827,0,75.883927827,2,3.1250%,1,1,151.878139677,0x1e7418fc92a183bd8a5728a09087b958f2c5d485ceb25be6ac9f89108a27feac,1,1,['0x28e50b0d9cf4e9bc5733336305d6f5f75fca8f8e640fa23efb34c816800675e3']
49,13398340,329,11.807782504,11.807782504,0,11.807782504,121,36.8902%,1,1,277.864222136,0x0dff624a1f56c442c36625fc6f185f1f076393896f6efad57a57d9b9c258bf1c,14,1,['0xb6bba8e350beec9658d1842b796b041457cb95d5254d07581f38ea7ef81a10b2']
50,13398342,332,64.011492423,44.910163971,2,44.910163971,55,16.7173%,3,3,301.033903516,0x58a65f391ff3d6aeeb6c3c6dc77c489b768ff2d9f58b4b8037278e93bde3eebc,8,1,['0x03f9dc86bf0614e383ad62696937a0ce9f086b0ecb35bb49a1507ca0f75f1a4b']
51,13398343,188,24.853406903,1.5,2,1.5,130,70.2703%,3,3,242.633095588,0x527868acfba9c543107b6ec78e482e1d3136b2095a3f81a7b6a98b63efce5b66,3,1,['0x772e54c5861a1588dbc0fd574f037523e96148c1a0e55fc8373ba48aae181829']
52,13398345,193,70.225468643,70.225468643,0,70.225468643,2,1.0417%,1,1,100.0,0x27378f7de09c0b8eb811a61c6e0ed4dd9b09144c677afa4039c2dbb880a0f917,1,1,['0x9881fcf40d1100057d5bc2816241eee8e85e97c685308e00793a4c3f0c14c4e6']
53,13398347,297,57.155610717,18.744184173,1,18.744184173,99,33.7884%,2,4,197.747225978,0x8ba3ab59c7421494fac2d0a28d3cb015a68ce9e74579fedd61f06d23a394275e,6,1,['0xa592c3fad98492547989774785a48839fc3450bc5ea7ea570decf4fc1b464603']
54,13398348,386,312.508671018,312.5086710183503,0,312.5086710183503,0,0%,1,2,279.761534379,0x2b6f0c52c0c9bfd69604b9fcc6cf1eb829378dc7dbf42aa5ac599c4f63299ab8,2,0,
55,13398350,191,646.930592821,60.948543452,2,60.948543452,11,5.9459%,3,6,165.590769202,0x553348252ffebb7e436a93e9b3ada94d973a77764a383ea493b97712fe9f4742,6,1,['0xd4ec51bd4660943995bc5004466dd15ff12125e4aa398292d6a4d3a6db13099d']
56,13398354,117,108.865515039,60.685399402,2,60.685399402,12,10.6195%,3,4,76.547345892,0xb365ab349c4a9c32c200ed64413b349086b9461526abdafaf2572e4efbebf8d7,4,1,['0x1b4e0c8059b74075783813429aab15b23b770334b2d7cbfd6bbdc5981eb670e1']
57,13398357,319,31.389886952,9.980417814,2,9.980417814,110,34.8101%,3,3,167.134453001,0x58a619f93352a6f400dc70db44d04084c96e9e81eb2b27162f0f2d90232dccc5,11,1,['0x9548db893f522535dca836f532dfcb9e317235af3928b8faa0ac64b81e8cd566']
58,13398358,396,49.341463833,1.2126163163638484,0,76.44507842418867,29,7.3980%,2,4,159.836689134,0xe57f29c00291d73b3bd3b5268f007bb0289593d3fa8256e702f21035e12d40d3,16,1,"['0x03da9b47764991d35a6620ba6279f42150f05c56c554db0fce1cfb8803d2f3d0', '0xc513662483b1596c503cbbb80dedd1585f639ff4597f9baba1632dceebb7d28b']"
59,13398359,112,15.807696285,1.5,2,1.5,63,57.7982%,3,3,176.452850185,0x023442bc95ef90c028d7104d010a980b55395b14ba656766e7b35fd7c2624f0d,6,1,['0x01dc91efa3cf5c0418c7559975d6b50e4f39d4ab37b15fbc161e247311eb5abd']
60,13398366,265,97.89567279,97.8956727902148,0,97.8956727902148,4,1.5209%,1,2,132.752137682,0x01dd372920c7b0147b20829963f1a39230f18e66ad74f96763bcebfa7cd177be,197,1,"['0x135a017ce8366ba5e9c8025f043275ece09d45b452272f6b6c213113866a7b3a', '0xcc7418b6030a1bdb8fd3fd64888fa74f4d3bf487b3de7b576c8d71917f322f2a']"
61,13398367,258,113.670267897,19.458234286,2,19.458234286,110,43.3071%,3,4,250.0,0xe4acaa469ad63c19c83fcda51391de30194a335b0283a21486738f8394918890,5,1,['0x7b43e9de9bccdd0418163b311c4b3fef53c03d2c96d69855569fc9a2cd258fb0']
62,13398368,369,41.811230046,23.422807616,1,23.839479334653916,109,29.9451%,3,5,511.0,0xed8dd432cecf662e9d8374a544aa22ea631983ac2128e07611cb5db2e9a2a0ff,9,1,"['0x3e168a1c76f61b1ccc177446e92146002f59ed3f0a3855ea6efb4f9f697633b8', '0x55a64e1b721338aacf9228307fdd14827d1b8a1bba367f4ddd69c55fb14926ca', '0xa7e25f21981f15a194ab2a3c96758706c954ced29c16be58fef900ab4bbe33d3']"
63,13398371,319,64.775899739,22.19296385926644,0,62.869069,0,0%,5,94,61.88541652,0x033f39430592683bc2a4585c0e46af093bb8aaa950c3ddbea00f87ea9b0dc5f8,94,0,
64,13398372,439,49.124290333,1.2681200641371098,0,20.66741425,116,26.7281%,3,5,122.130712975,0xbbc1115df9586c5d679b900890233b5ff8ad3734afef3954d5641e0cd3949c5f,5,1,['0x7123f78b04ca737baa446e0308c805cf7fe6c3a8a85795646adf3a9dec755409']
65,13398373,213,15.981125749,1.5,1,1.5,1,0.5435%,2,29,2.5,0x1abb34e9e67d76643232ad8cfc2e2e5799b437292bb9ead64558e33254269cc1,33,1,['0x859f6d1e91f4540d44e6b36b24327fd3786f6702dfd35408c61e441ddac30c8f']
66,13398377,499,24.668072423,6.175699218715138,0,96.360738285,9,1.8256%,2,6,173.028714945,0x85bf1294e81c839f2d2bc08cd201fbd8ab56871834c89a0bc8c56396fd8c53dd,6,1,['0x37a84dbfa0d755788893b23e500721513eb82fae1023ae4d18592d8091b76db9']
67,13398378,312,73.70547634,73.70547634038363,0,73.70547634038363,0,0%,1,2,56.666292633,0x7c9765a52d470f74718a162092f06a2ab45a3b0a0deeabc0b4cd18f42a6e1ae0,2,0,
68,13398382,109,61.856859143,61.856859143,0,61.856859143,2,1.8519%,1,1,91.746957635,0x6253918d4664ef14061f2f75fb85609c683e7188949e120e93476f6d91fe7b42,4,1,['0xa2be5062b4f473578bc06d3660a062b73c15da248786c29252454b2d0934edc1']
69,13398383,458,127.586921489,27.79453895375789,1,27.79453895375789,245,53.9648%,2,4,286.187916531,0xb0c57a07fb7748b1c91edb236dd94cdff20fc3f134cdf843b70eb8708d1845c8,6,1,"['0x44bbf899e63222b1dff8acd6f791122d14fbb2cbba51a76ee7dfe71a2dd6df93', '0x4b4d9c6bb3d3c37a8470f50f3fe3813a43f863696876abf1021e45e6edb81aaa']"
70,13398385,410,122.416290394,0.0,0,91.0805761,5,1.2376%,3,6,142.805996146,0xecb060ac4468439e9bf317da2286c188be3ddf005a025860757aee617686b1ad,8,1,['0x4a8364c9ce4d7799736f8807706b745060c24b6faa646f4e0d2f2c6befa6fe12']
71,13398388,211,590.570008426,590.5700084263935,0,590.5700084263935,0,0%,1,3,165.890997999,0x6f3fa7869f5546d86f0e09cbaf3718bf99830684309915e96c76dfc2bdb00d4a,7,0,
72,13398390,115,2.792354643,1.5,1,1.5,112,100.0000%,2,3,264.355230752,0xe164c3794cf9276bf10978550564c8aa865fd2d6e51dd3037a3e901d6d6e35f9,3,1,['0x4ffbaf7b848e48f9bc6db0f53e8dec2e341bc6f7257b483c515a34879bf35036']
73,13398395,220,79.727499416,49.31890477139984,1,49.31890477139984,44,20.2765%,2,3,230.565910005,0xa36b1b5b84512a88691c0b9dea6f48983e8a7798173cefcbfced407fa4cacafb,6,1,"['0x184c3348d0f0642618f7b81aa562dfc0f975b1e42c2990fba5b7eb7c6977036d', '0x565e86e7bc030035121e6021085a6068f6cf4d98177f1e897745046463bf7a4a']"
74,13398397,19,31.383217954,17.173027294,1,17.173027294,4,23.5294%,2,2,94.914688294,0xd180df4222d3f710f5b704a613d26a01e438c295e66756553da0a30ca5001054,2,1,['0xaebd11f8923a702d2a92abb9222d9ea353ae73e77f705cc391be345a1b3674a9']
75,13398400,269,3.368507539,2.0,1,2.0,144,53.9326%,2,2,317.419836989,0x41736dec46b7a65ff875ae2bb1e169bf0442da67d8d610fff3a3a1fcee1623d0,2,1,['0x117800fa7aa4a37d11b1e5f8df8c7908e92c25173e49bfab6b4e7db93610f3e5']
76,13398401,104,24.141573061,1.0,0,43.128752572,18,17.6471%,2,2,182.614036099,0xfe23d90e28c0f52549cd45cd22c37317205a73dedef927a538d3a0b2c8acb520,2,1,['0x4e01c5c38be11f13b56e2ddc1e8f17c2548625b750d4e8be526ce3e450e0603a']
77,13398404,66,27.413358794,27.413358794,0,27.413358794,16,24.6154%,1,1,176.819918893,0xc34f87b0c94aedfa90d0bea00611123256139aa26dcbfcc1f393cb15bd618ece,1,1,['0xa3f6574394df9f2946258499fd1122c043429fc82dcae4c8432f288fe4d94436']
78,13398405,103,191.305237268,191.30523726891946,0,191.30523726891946,1,1.0000%,1,3,209.976702887,0xd875a67e1eeb256aa4865e4656ea429cefabbf1814e7b4c197032d2bc22d495a,5,1,"['0x30969baa982bad02a436a58c86b3e8f6a6239d0b20f995067055e362dc6baa4d', '0x3e81f59502ed96db1944b013d2bd2aaab3caa15e16bc9debe922f8914d6bfc02', '0xcf898d6e91fc6b13ecebf1a51fbbfe0608d0fbdc9910666ea4538991f53a0265']"
79,13398407,365,60.536376907,52.41164256378187,2,52.41164256378187,54,15.1261%,3,8,183.161285729,0xf9461898112f0372b6a3fe4eb680909c252598124eb7c234b86a7941201be8d2,15,1,"['0x2fc5d310b121b5e7d47454f71618cbbba03bee0cb57bc9f5b1c3fea6efab1511', '0x67ba15c1851f255f549cfe08d38d6a3cb1e5279800e4c3446bbb4f42eb5c2398', '0xa28854aeb574c1044f56c8c3eefba0bfe77249e89b92bc44464c0ebb69185aa7']"
80,13398408,98,8.671114727,4.121756454076612,1,4.121756454076612,16,16.8421%,2,3,78.106130114,0x95609d88b252c84531d0ddac9d4a5e7d27d8bf092ad3129bf67d37d2e622d92b,23,1,"['0x471b8934236937255b695fa40a83d07cb2f0af964516d04dbc35cd4cd97177d7', '0xa496458db40c5681eb3f477c604a8d2a8f8b4914c1ca33ac700644980cda5d70']"
81,13398410,71,12.977936089,12.977936089,0,12.977936089,11,15.7143%,1,1,55.250053228,0x5a965904eafd71af4025138f7a7953567d2c3b916bb20ed6ba370a3de76b52ea,20,1,['0x30564b3a4c316ef1cd848ba5abb7c3c16b8c555f94d737af0f1fbdc0597b4056']
82,13398414,334,7.347593491,1.6871015087497592,1,1.6871015087497592,219,66.3636%,2,4,330.0,0x43ceec23c5998639f4bfdf055310f811066d09e2d792c78c877d276ae5a86d38,7,1,"['0x354af0835b57595dbd07feeab6bd47e3a9830406acade7e35c8f907ce327c9db', '0xc639f1251ee556cfd09103a63960ae37f48f4eae74a85e915cc520102558149c', '0xcc86c956babf160f94f581b48c508cc2bc11143044e1b3bc3f09948afbe82902']"
83,13398416,76,4.24128577,4.24128577,0,4.24128577,40,53.3333%,1,1,103.669557163,0xb7fb63b336a5b09c7fa85e84b74c0038963fc5f91bd94e92637e6bfd1f46adc2,1,1,['0x0d60f4dcf2c0e1e39c02b0ce45ee8aab1ca68bac288617dc39b0959bd2365cf6']
84,13398418,231,299.463847276,44.98602186789965,2,44.98602186789965,42,18.6667%,3,6,267.36695953,0xb0d1ce9cd4bc54bdcf731a010789999402e7003b0dc70f4d8e7dbae96baa3b2f,12,1,"['0x401da5bf7c253ec2335cc860177ce6fcd6efaf0d2ad6ce5d4e652413fe9c8f57', '0x4c3952ebad85b65a0532f3054b3f8991c0adf7abfad289e649ba05501ab80d92', '0x83b52c849b1e18d6828913c4ed84f3cd7dd86520586e73345b55b5e83756be3e']"
85,13398422,137,76.467716713,19.339775388,2,19.339775388,37,28.2443%,3,6,211.930689643,0x221ad1552969a6d56ab8b50a3db08b4399d947f4be62bd14dc4f9b4201a6580d,6,1,['0x6517c9be6de9b4a20cf517eec8a78d99d30af7df962fd1db0013f93c90fc62bc']
86,13398423,200,22.81170955,1.7856256230147054,5,1.7856256230147054,101,53.1579%,6,10,110.282854756,0x74922f547042e3b7684a98776273faf553b82ba57a28726b24fc19fb203019a5,10,1,"['0x19d01017028c834d91bc05aa9386399637e4596adc2417595b36f6dd697fedab', '0x887beac782d635fccb0ff0dffbdef504d2b83d9f8d07b4bf23d4ccf7b27cc41f']"
